hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,class
0.7325431498916607,2.2593573023311437,3.239847532151355,4.675342231857113,-8.653205584159343,-5.915585889323258,-9.157959198870428,hearts
0.7259389350835544,3.496211727702245,2.5149911377208065,5.791697131207806,-10.22101355316823,-7.61751241864096,-10.016549761364905,hearts
0.7338549347263098,2.4485094198018533,2.869960891220478,4.336697047135487,8.020734395375072,5.596526914995625,-8.194049597130487,hearts
0.7168619045899732,2.1650187726780112,2.945882899648525,4.619915160121655,-9.146805755953611,-5.927519397454504,-8.409990945885326,hearts
0.7253676696376266,2.5232168073003742,2.6819968485952344,4.655924747364656,8.703035174580991,6.417567675666496,8.366728921720657,hearts
0.7736366756000238,3.953314312863774,3.120491386886547,5.2994655133724375,10.084252336832206,7.3811678098654445,9.525402702606918,hearts
0.7179026808842499,2.368396880406939,2.7847625285560174,4.913982369942834,8.894536837099421,6.7179322027792425,8.935093771578716,hearts
0.7338410424003563,2.447141802178383,2.8797787240977306,4.443802727693652,8.293669195807418,5.738546182389532,-8.224096675999744,hearts
0.7272325772434841,2.345832300046344,2.9409434033019966,4.862556475762807,8.765129075931402,6.0437129345461456,-9.975484415032037,hearts
0.6793612919722236,2.029277925594062,2.579795356102813,3.821162470805847,-7.0282742535908245,-4.84670221381329,-7.782475814134448,hearts
0.7191485473311443,2.7176821523750045,2.6262177314931967,5.284056609293849,9.46366835042055,6.643825384054607,-9.334640603527035,hearts
0.7523246772253445,3.5164362033833365,2.802921823773412,6.433433872406447,-11.314031445160628,-8.257954001681943,-11.12864390073873,hearts
0.7430918233731277,2.739860988868301,2.785573281882885,4.677937148927282,8.531099595593805,6.499069525446657,-8.593829904006764,hearts
0.7448766729953017,2.6105546406804994,3.049356410179292,5.9344547994892105,11.157087576660759,7.929095109413666,10.433997257528043,hearts
0.7562747741888405,4.433592359920262,2.823381213693726,5.529472960129228,9.805677455814005,-8.12210696370068,9.922742860355505,hearts
0.7389315233106113,3.1118697574061396,2.6985441180564993,5.556130005748962,9.6834720894505,7.309486450024615,12.001417081719197,hearts
0.7195948736716004,2.5220393434227537,2.6206290256660982,4.52761031729646,8.759530921980659,6.113238447376482,-8.112491404855758,hearts
0.7463242822061016,2.9679413712253964,2.8023059361620035,5.33036272428898,9.450115796206303,6.902981345357647,9.727389484731699,hearts
0.7357519573087361,2.4419316078508664,2.876114448746728,4.750811385564936,-9.923130772840398,-6.927445699328894,8.564690651847416,hearts
0.7428743061741413,3.3650173505450613,2.7120090212581083,5.562499465723563,-10.150788280224642,-7.460794497791537,-9.72882269824201,hearts
0.7536311298878541,3.766974636224706,2.9015503592983163,5.394787165654794,-9.54364823844679,-8.103162472485488,-10.791528747810137,hearts
0.7557249062038526,2.9577834298373347,2.9526649036102337,5.101982254044809,-9.159279815439772,-6.611731356900045,9.574125389668167,hearts
